level_0,level_1,0
TransactionDT,V305,0.0018190163593260489
V121,V88,0.0018143847315018867
C12,V132,0.0018139369978235071
V122,V315,0.0018131819843621587
V311,V87,0.001812207281162949
V110,V14,0.001807847402811888
V134,V86,0.0018065045476565826
V114,V68,0.0018048347981820788
C14,V88,0.0018036652208163492
V305,V36,0.0018035148395952488
V65,V92,0.0018030568240114436
V126,V290,0.001802683022633588
V109,V317,0.0018016744224691945
V122,V297,0.0018007832483744363
V114,V308,0.0017977220382901574
C7,V132,0.0017957442911932914
V132,V290,0.0017942736486320438
V105,V118,0.0017926388540622736
C14,V129,0.001792497558355808
V110,V68,0.0017921214809069007
V19,V47,0.001790895312256528
V112,V88,0.0017897376938201897
V112,V293,0.001789731679140112
V101,V67,0.0017896523147443142
V121,V279,0.0017878809094558968
V305,V53,0.0017873207572026268
C3,V55,0.0017872060385062292
C11,V126,0.0017858269526814636
V121,V19,0.0017854586986493191
D15,V114,0.001785348329900099
V132,V94,0.0017849411084502069
C1,V13,0.0017806474722322672
V121,V27,0.0017790256333406755
V10,V101,0.00177878901228831
V101,V49,0.0017769833348632844
V102,V42,0.001776891862357557
D15,V129,0.0017757520797411594
C9,V8,0.0017697397110148345
V65,V81,0.0017694058323773113
V117,V284,0.001768932926298668
V116,V134,0.0017688843746127348
V39,V7,0.0017681611293917394
D11,V86,0.0017681289213089422
V1,V100,0.0017657581818456135
V26,V56,0.0017647686690986499
C12,C3,0.0017634207623931206
V131,V292,0.0017629733210330562
V319,V85,0.0017629437721128093
V126,V78,0.0017622527781925865
V28,V87,0.001761882733909279
V281,V299,0.0017596449898802482
V26,V302,0.0017594747756913434
V321,V56,0.0017591367503504492
C2,D1,0.0017574251187935917
V22,V289,0.0017568064245098468
C8,V95,0.001756628608564774
V129,V41,0.0017553900140716034
C10,V19,0.0017552405900054943
C14,V38,0.0017543954263371231
D11,V134,0.0017532651610862842
V39,V68,0.0017515914713217772
C14,V307,0.0017499201920330254
C12,V103,0.001749758848058629
V121,V28,0.001748729235474525
C4,V96,0.00174854368837258
D3,V85,0.0017482067101562324
V136,V14,0.0017467797052637085
V85,V96,0.0017453537059078112
C4,V136,0.001744157045438835
D3,V82,0.0017438132553101657
V107,V56,0.0017435061645639475
V309,V65,0.0017434411495433316
V103,V113,0.0017429468371096333
V305,V48,0.0017419647056745398
C14,V96,0.0017417175911916814
D15,V318,0.0017409496662389768
D11,V132,0.0017408040694941928
C3,V102,0.0017375510634044195
V122,V307,0.001735664328304363
V318,V94,0.0017345629433265144
V115,V317,0.0017344036473725788
C7,V103,0.0017338847569289655
V130,V8,0.001733522438831475
D4,V120,0.0017303879457734993
C3,C7,0.0017301468293574745
V311,V33,0.0017285043818174204
V319,V81,0.001727455670209197
V134,V43,0.0017257923131906716
C1,V5,0.0017251393156806135
C14,V312,0.0017250757720976208
V112,V279,0.0017239937805910775
V122,V80,0.001723387459056678
C4,V280,0.0017233011659031888
V103,V281,0.0017225923414166983
V14,V300,0.0017222564454830171
V308,V86,0.0017219242005503735
V105,V14,0.0017218216962032438
V133,V87,0.0017210141635176307
C3,C4,0.0017203447035820693
V297,V89,0.0017203094604954243
V14,V96,0.0017202268322363756
C3,V121,0.0017193915277842894
V120,V126,0.0017170186565812298
V320,V84,0.0017168766583605679
D4,V97,0.0017157250802513559
V110,V306,0.001715705879798386
V105,V44,0.0017139510952381423
C3,V103,0.0017136465317649857
V112,V309,0.0017135068155903024
V127,V75,0.00171333568869375
V286,V5,0.0017131149720944969
V14,V308,0.0017122544794962898
V122,V302,0.0017121497111341226
V120,V296,0.0017104905335595195
C3,V96,0.0017102661627697796
V37,V96,0.001707892416201744
V26,V60,0.0017076149799320577
V27,V87,0.001706984409390223
V106,V14,0.0017051549658022868
V12,V311,0.0017046833738953218
C8,V299,0.001704458557609852
D15,V126,0.0017028994573457252
V134,V46,0.0017003378358374183
V114,V317,0.001697232355786954
V294,V311,0.0016953114996230707
V14,V93,0.0016948431635428513
C3,V26,0.0016933715951148488
V305,V49,0.0016932770346152687
V12,V305,0.001691565624851347
C3,V97,0.001691096970804985
V11,V291,0.0016904676042347902
V321,V80,0.0016904375954891703
V292,V41,0.001688395381492641
V40,V7,0.0016852726211958576
TransactionAmt,V296,0.0016843784646929268
C6,D3,0.0016843706574913213
V112,V41,0.0016835819731193728
C8,V316,0.0016834913366572848
V135,V46,0.001683381551685445
V127,V38,0.001683078244094544
V295,isFraud,0.0016813744224302401
D3,V113,0.0016805781835078722
C11,V297,0.001680512897784244
D2,V120,0.0016802171000713107
V120,V97,0.001680131504451649
D4,V136,0.001679178788575877
V118,V313,0.0016787013773064262
V103,V35,0.0016778704589591464
V129,V14,0.0016773027823526986
V112,V97,0.0016772920329863972
V321,isFraud,0.0016770325935591328
V127,V5,0.0016768358052776401
V117,V296,0.001675916212943471
V291,V44,0.0016752105150564943
V24,V28,0.0016743875731520996
V13,V23,0.0016742048547232745
V114,V28,0.0016725153576126453
V35,V95,0.001672079850624199
V105,V119,0.0016711222501840449
V107,V290,0.001670227106882242
V112,V135,0.0016697586655379005
C2,V279,0.0016689960568905138
V116,V133,0.001668913499898919
C1,V104,0.0016681659462740811
V101,V281,0.0016679913070013126
V126,V39,0.0016661973916978826
V101,V290,0.0016660783662882487
V114,V27,0.0016637218395582753
V105,V81,0.0016632049442448762
V132,V47,0.0016625572077971036
C6,V311,0.001662449417146357
V307,V65,0.0016618287808115415
V286,V9,0.0016600773135493974
V295,V45,0.0016594811683225171
V283,V305,0.001656666261599745
C3,V106,0.0016551887329378987
C11,V65,0.0016538538306198898
V128,V4,0.001653495866579978
C8,V320,0.0016532170456554018
C6,V285,0.0016516746330090925
V101,V11,0.001651287988887243
V65,V80,0.0016502646531354886
C1,V65,0.0016501867516348257
D11,V97,0.0016500200270494715
C1,V293,0.0016499138864819387
V305,V90,0.0016493842955370545
V119,V95,0.001648161887971204
V101,V117,0.0016458823924129613
V27,V280,0.001645181678245981
V311,V317,0.0016448867764778188
V103,V94,0.0016441294475231872
V308,V85,0.0016409584341118416
V108,V89,0.0016399683194007661
V17,V287,0.0016378083929016881
TransactionAmt,V88,0.0016359122279738184
V298,V52,0.0016355487703132502
C14,V279,0.0016354793441076155
V311,V9,0.001635239905516656
V299,V50,0.001633318904704783
V295,V7,0.0016321417225037013
V112,V286,0.0016319922408310453
V125,V311,0.0016310658970838182
V111,V284,0.0016308232349427068
V107,V78,0.001630593487738595
V126,V92,0.0016290948418180692
V135,V3,0.0016265034463478587
V293,V76,0.00162448268355124
V14,V92,0.00162337267728153
V305,V76,0.0016233035693271837
V308,V81,0.0016231745876767417
V106,V107,0.0016218991309636093
V105,V111,0.0016208908996903383
C6,V319,0.0016200872015252174
V13,V61,0.0016191445544063935
C10,V309,0.001616000107684868
D4,V308,0.0016158697718213438
V24,V96,0.0016145887441150481
C11,V134,0.0016138688222062684
V311,V47,0.0016138314344507855
V104,V78,0.001610472665760758
C14,V127,0.001608640317508744
V27,V294,0.0016082169715428256
C2,V319,0.0016081254754773083
V107,V309,0.0016053728848834223
V103,V75,0.0016043761825020035
V46,V95,0.0016037300756724159
V134,V44,0.0016029209527891725
V126,V46,0.0016015129844542662
TransactionAmt,V27,0.0015999805786447447
V102,V43,0.0015996805436026271
V121,V41,0.001599511643133806
C1,V319,0.00159928379952078
V311,V8,0.0015990604446628942
V306,V51,0.0015983253788910475
C2,V308,0.0015969500196960367
V108,V314,0.0015967222300212267
V108,V88,0.0015961348404127291
V49,V5,0.001595279986227034
V116,V13,0.001594566777853756
V104,V28,0.0015944939863937327
V10,V305,0.0015944622902727278
V14,V280,0.0015938496077342536
C3,V293,0.0015935813329587053
V117,V317,0.00159284683276759
C12,V55,0.001592669559679287
C8,V101,0.001591952764847021
V126,V40,0.0015918881485530293
V137,V46,0.001590650352785445
V113,V299,0.0015893282132641807
V298,V44,0.0015880532966653957
V305,V91,0.0015853118280219555
V297,V41,0.0015846475082387495
V107,V44,0.0015843897950811585
V320,V87,0.0015832389744493158
D11,V113,0.0015798517846070531
V107,V129,0.0015793852453110755
V122,V42,0.0015788916541092154
V118,V285,0.0015782777408906198
V311,V83,0.001578123419657595
V317,V55,0.001577632411114717
C10,V128,0.0015751504455496863
C3,V279,0.0015749174046171953
V40,V68,0.0015745374804664555
V104,V68,0.0015735406246935395
V109,V308,0.0015724830177820189
V307,V79,0.0015723391480194256
C10,V321,0.0015707200041160732
D3,V112,0.001569760719610323
V103,V3,0.0015696161122378462
V307,V44,0.0015689701322126484
V107,V70,0.0015680159723237264
C11,V101,0.0015655460614337382
V102,V3,0.0015654635158487422
D11,V108,0.001564671240999462
C11,V299,0.0015638797118931052
C11,V16,0.0015638167500740974
V52,V8,0.0015635617471172183
V108,V41,0.001562445946741333
V296,V65,0.0015606593505923683
V121,V90,0.0015604161619320487
V100,V292,0.0015596990695498918
V119,V130,0.0015596587894992934
V121,V297,0.0015595797822563011
V113,V309,0.0015590806191281242
V311,V34,0.001557470047570415
V114,V96,0.0015559227774395708
C2,V65,0.001554966834002401
V11,V305,0.0015541530926020974
C2,V307,0.0015541023103038988
C11,V132,0.001553740973133247
C3,V86,0.0015536024418333569
V311,V45,0.0015533031676062952
V27,V96,0.001552556198316308
C11,V32,0.0015513576683989568
C10,V135,0.0015496444723717589
V111,V309,0.0015491746034631603
D1,V309,0.001548543351038541
C3,V113,0.0015469028588839492
V294,V7,0.0015441363148853953
V124,V77,0.001543849982909937
V137,V47,0.0015433821375860303
V65,V85,0.0015429044331169046
V292,V87,0.0015423161895600538
V286,V319,0.0015422305610348483
V103,V23,0.0015403909121368359
V109,V79,0.001539833168592904
V106,V47,0.0015377847173617557
V128,V14,0.001537427902346172
V318,V82,0.0015361410860881767
V316,V76,0.001534887433536419
V28,V294,0.001533366172292332
V86,V97,0.001533362661765606
C13,V321,0.0015332922814516787
DT_M,V305,0.0015323565879022387
V281,V95,0.001531442289577563
V137,V286,0.0015310428618704555
V104,V47,0.0015309207084885012
V133,V84,0.001530582178247908
V102,V311,0.0015293279493654732
V105,V117,0.0015255861065951494
C14,V296,0.0015240735915970124
V9,V95,0.0015229241035981953
C8,V306,0.0015218537229218004
V27,V296,0.0015211951514689662
D3,V25,0.0015205796012317942
V108,V27,0.00152021205100973
V297,V83,0.0015202120014661674
V122,V4,0.0015197580755146444
D1,V305,0.001518816238062671
V111,V126,0.00151855435760852
V286,V68,0.0015183040923137275
V27,V42,0.001517835142529774
TransactionAmt,V114,0.0015138679593158287
V103,V9,0.0015131704098596567
D15,V295,0.0015123427087441114
C1,V16,0.0015121345712977967
V115,V311,0.0015108752108227103
C1,V279,0.0015096753183446543
V14,V63,0.0015090137121363256
V106,V2,0.0015085796984315339
V311,V52,0.001507974844305552
C8,V309,0.0015075286376062423
C8,V103,0.001506766235164789
V119,V296,0.001506676580770738
V101,V46,0.0015059680566405825
V115,V280,0.0015033795802841872
V126,V24,0.0015029352937539406
D2,V1,0.001502451790550589
V107,V137,0.0015019984091583396
C3,V25,0.001501814771308071
V101,V112,0.0015011100783956085
C12,V316,0.0015006610137507247
V24,V321,0.001500452953452222
V318,V75,0.0014975712797733393
V28,V280,0.0014973509169010943
V280,V83,0.0014971688219695743
D4,V132,0.0014947793953699483
V110,V295,0.0014944011588782172
V108,V28,0.0014943231881628884
C10,C3,0.0014938430308461907
V115,V134,0.001492902356295872
V292,V89,0.0014919988298519081
C3,V101,0.001491799526255371
V127,V65,0.001488348469533836
DT_M,V23,0.0014881025662628721
V320,V86,0.0014872858293928464
V27,V292,0.0014859007194855491
V116,V311,0.0014857426684598309
V121,V83,0.0014850437782141519
V318,V86,0.001484231572015701
D3,V81,0.0014831819058084023
V282,V41,0.0014823456970023549
V306,V83,0.0014818932010312786
C7,V316,0.0014804500629414577
V102,V9,0.0014803421403214762
V27,V295,0.0014797671728940143
V291,V301,0.0014779851112024008
V120,V298,0.0014775375231450927
V107,V77,0.0014760413952384945
V114,V65,0.0014752741420287802
V102,V51,0.001474835771873108
V6,V96,0.0014727735758012048
C9,V1,0.0014725272946737287
V132,V83,0.0014721083573541293
C4,V299,0.001470939722530004
V109,V132,0.001470755447491747
V293,V5,0.001470577260265637
V133,V311,0.0014703954861858682
V109,V97,0.0014700725302327275
C4,V320,0.0014685797553534927
C3,V67,0.0014676928959743427
V27,V67,0.0014671634274117467
C12,V41,0.001467080451734545
V101,V7,0.0014667587169089706
V121,V14,0.0014664450242252004
V101,V40,0.0014658490506587907
V292,V88,0.001464991225576937
V110,V65,0.00146488327409917
V291,V7,0.001464662058727143
V311,V75,0.0014623262358605988
V28,V292,0.0014614086424249878
V110,V133,0.00145913562908818
V109,V299,0.0014585962259197976
D3,TransactionAmt,0.00145752412780477
V132,V4,0.001457031221596353
V298,V65,0.0014565571420276527
V320,V65,0.0014551228391789124
C11,V13,0.0014545743562091318
V121,V68,0.0014534964162093021
V121,V134,0.0014527190728900257
TransactionAmt,V120,0.0014517648513957975
V102,V75,0.0014512937769241409
D10,V65,0.001450128345365746
V26,V89,0.0014499754227196013
C12,V307,0.0014496374781281748
V297,V68,0.001449062172408487
C5,V1,0.001448844415795838
V317,V45,0.0014488201193932427
V307,V88,0.0014487618149924403
V14,V317,0.0014485136145504717
V108,V293,0.0014475366472018966
V131,V291,0.001447092329966388
V121,V132,0.0014456677789355572
C6,V13,0.0014455739831640013
C7,V41,0.0014454729004870226
V120,V309,0.0014451573268052958
V117,V135,0.0014436349847093961
V116,V294,0.0014415681929711487
V103,V311,0.0014407790749421726
V51,V8,0.0014402942965940006
V314,V68,0.0014396248717215457
V27,V298,0.0014395570957572317
C3,V56,0.00143579103946522
V286,V91,0.001434002122301133
V288,V39,0.0014328179218294223
V1,V312,0.0014321462870640178
C3,V300,0.0014320896136568962
D10,V88,0.0014294207446053097
C12,V89,0.0014291616597728342
V28,V42,0.0014279828771574929
V289,V59,0.0014269613123728331
V295,V311,0.0014260982552147868
V14,V97,0.0014228022018098123
V126,V49,0.0014213161602509205
V311,V54,0.001421115974462343
V94,V95,0.00141901658365074
V137,V14,0.0014186760013225
V311,V58,0.0014186619769170391
V107,V299,0.0014180210065188345
V136,V65,0.0014170424242330984
C5,V114,0.0014168160984348434
V107,V69,0.0014160970322692871
V50,V8,0.0014159620333076555
C13,V1,0.0014141880297929
V112,V318,0.0014139060481388728
V286,V4,0.0014138726125845391
V113,V286,0.001413863893561473
D11,V291,0.0014131497113035714
D10,V112,0.0014130901609032073
D11,V305,0.0014126289936001013
V137,V91,0.001412583598853666
V100,V107,0.0014114486535930413
V114,V294,0.0014106403006147795
V14,V321,0.001410503211149865
C3,V95,0.0014104680207815774
V126,V93,0.0014090661300777722
V126,V48,0.0014081854503968244
V301,V317,0.0014074609940817144
V135,V286,0.0014060876255722419
C14,V133,0.0014048517500419258
C7,V89,0.0014044529482405408
V122,V53,0.0014044390905453856
D15,V279,0.0014043245209948536
V114,V289,0.0014030827035751746
V14,V283,0.0014026135503488867
V112,V14,0.0014012574862854303
V14,V85,0.0013993767741341083
C4,V318,0.001398428340137431
C11,V95,0.0013976687149580408
V133,V76,0.0013968306022527392
V124,V13,0.0013961566886208235
V129,V65,0.0013952252912504024
C3,V284,0.0013923030188098895
V281,V296,0.0013920838325917517
V133,V80,0.0013920120688036054
C11,V306,0.0013919873887469668
V1,V284,0.0013909789747111854
V112,V68,0.001389453409081506
D4,V320,0.001389189565477224
V280,V68,0.0013880970191893814
V102,V87,0.001387525962702125
V65,V96,0.001387095262182357
C12,V88,0.0013847832116794764
V295,V8,0.0013847780343394672
V308,V65,0.001384571234703058
C6,V294,0.0013838741741514053
V28,V295,0.0013823081794468465
V77,V97,0.001381401621824959
V27,V97,0.0013811034926178183
V113,V287,0.0013800593408616968
C11,V133,0.0013798487772293897
V321,V45,0.001379047740613211
C7,V129,0.0013781292858264871
V119,V4,0.0013770066280479303
C9,V47,0.0013761490895192747
C4,V14,0.0013756899842771154
V279,V7,0.0013752022890287639
C11,V27,0.0013747208269828648
V25,V292,0.0013730130710325212
V119,V97,0.0013728876635800778
V320,V44,0.0013728246405728562
V125,V27,0.0013721509157870646
V136,V46,0.001371103290964561
V108,V316,0.0013693192615845179
C10,V96,0.0013681593291913386
V105,V5,0.0013678907386941719
V1,V124,0.0013672945334876104
V108,V279,0.0013667109465775153
DT_M,V24,0.0013661292323975068
V134,V39,0.0013654572877140972
V115,V291,0.001365442220793553
C1,V307,0.001364594762371178
V14,V294,0.0013641931129143646
V127,V4,0.0013633055799678188
V102,V27,0.001362889037409525
D4,V88,0.0013627009305812398
V120,V128,0.0013624669903906234
C1,V296,0.0013619702072353317
D15,V293,0.0013615134801326669
V118,V287,0.0013610589424916245
C7,V88,0.0013604072795844865
C13,V107,0.0013602559238697321
V302,V305,0.0013597330414924342
V122,V304,0.0013596310793678916
V122,V85,0.0013589535644300895
V108,V280,0.0013588974355949668
V133,V5,0.0013585930152331047
V113,V128,0.0013582315923192333
C7,V320,0.0013563564979067163
V103,V6,0.0013562899280594484
V27,V43,0.0013561864559601033
V10,V107,0.0013559543015472942
V28,V67,0.0013547813631169315
V103,V108,0.0013546589703978783
C12,V320,0.001353256595010466
C11,V28,0.0013530327815803084
V105,V65,0.001352256756470615
V291,V98,0.001350055124833119
V104,V93,0.0013499496023693961
V286,V69,0.0013481585614461106
V109,V82,0.0013471881167252907
C8,V132,0.001346486407297821
C11,V320,0.0013462218854591397
V131,V4,0.0013444557400696308
V134,V23,0.0013441218164564291
V129,V290,0.0013416170207413583
V14,V318,0.0013416092464875967
V291,V8,0.0013407849290520892
V313,V91,0.001340391881279378
V299,V65,0.0013392805592106166
C12,V101,0.0013389510802978353
V24,V97,0.00133889284913937
C14,V37,0.0013379713680189104
V103,V27,0.0013368273699045326
V28,V96,0.0013366319851122388
V279,V311,0.0013349425363821934
C1,V27,0.001333026577263515
V14,V59,0.0013327412496590531
V128,V77,0.0013317528089896457
C3,V104,0.0013312119621774487
C1,V308,0.0013311869919210764
V105,V290,0.0013262464657374903
D15,V118,0.0013248534475840217
V128,V286,0.001324043153988814
C7,V101,0.001322941837952196
C7,V307,0.001322871194531699
V104,V65,0.0013226075632124603
V281,V96,0.0013208806188577044
V103,V114,0.0013208447067186418
C6,V4,0.001319527024273869
V316,V52,0.001319314572982509
C9,V7,0.0013190874198351034
V320,V45,0.0013190657081115908
C8,V106,0.001318153191370933
V114,V307,0.0013160537730005546
V26,V76,0.0013146808637663372
C12,V129,0.00131449445752371
V293,V8,0.0013143439142808831
V110,V318,0.0013135446781918974
V111,V129,0.0013132632497716004
V1,V98,0.0013125773471108066
V280,V6,0.001311971380535538
V42,V8,0.0013106216429917723
D15,V305,0.0013104299327067325
V121,V280,0.0013075328675302379
V113,V89,0.0013073805063995917
V68,V96,0.0013073167473865255
D15,V297,0.0013068290947158502
V27,V39,0.001306812678316859
V113,V126,0.0013062702050235008
V317,V68,0.0013050796588152183
V113,V96,0.0013048340517642606
V101,V39,0.0013036415527458492
C10,V133,0.0013022341585425794
V304,V305,0.0013017496367209972
C1,V28,0.0013006199151529357
V311,isFraud,0.0013000944506008987
V132,V46,0.0012999131215898209
C6,V6,0.0012997340602759887
V107,V321,0.0012997251305263905
V280,V45,0.0012980773003939165
V103,V5,0.0012972841449644648
C4,V284,0.001297073949738205
V107,V23,0.00129706272460865
V3,V95,0.001296904032031105
V106,V65,0.0012963343680474754
C3,V291,0.0012957946514347155
V14,V306,0.0012954282250301507
V286,V87,0.001294346740187318
V298,isFraud,0.001294175857801833
V319,V38,0.0012934105675254188
DT_M,V292,0.0012917109301512136
V105,V4,0.0012912203687414742
D10,V41,0.0012883982666208708
V110,V299,0.0012873560822491018
C2,V19,0.0012871139735286157
C3,V24,0.0012858897194772986
V20,V311,0.001285870442734175
V110,V134,0.0012855760815097526
V109,V35,0.0012840351975881242
V107,V3,0.0012831958792793394
V127,V286,0.0012821864873287612
C8,V97,0.0012809139635928523
V108,V284,0.0012807338610802443
V110,V321,0.0012802931224091725
V102,V76,0.0012801417621244422
V104,V41,0.001278896876559724
V295,V36,0.0012787385989265188
V14,V295,0.0012784490229155768
V108,V306,0.0012780137279231776
V28,V43,0.0012773993680203414
V107,V11,0.0012772115465966428
V318,V68,0.001276859401625643
V50,V9,0.001273043575854992
V113,V88,0.0012724365461492528
V307,V41,0.0012718319805153
V133,V14,0.0012713257566954695
V280,V65,0.001269965695043655
V308,V51,0.0012696762592233014
C4,V311,0.001269202504786873
V311,V57,0.0012668750190905878
C9,V119,0.00126656511754603
V311,V39,0.0012655201519679521
V113,V316,0.0012645158962630778
TransactionDT,V292,0.0012644223405091674
C13,V119,0.0012629765274048542
V307,V50,0.001262773374641563
V117,V97,0.0012617394076009359
V118,V25,0.0012611143326864518
V14,V292,0.001260561912623125
C10,V115,0.0012604165401420813
V102,V28,0.0012569371949529963
V316,V56,0.0012567486326052714
V108,V318,0.0012565055141201186
C12,V95,0.0012563951565724275
V25,V314,0.0012552953625982327
V43,V8,0.0012531226448095666
V108,V14,0.0012531057915987943
V112,V295,0.0012528950645959737
DT_M,V291,0.0012518749793263353
TransactionDT,V23,0.0012512944470740063
V28,V296,0.001248886929084154
C11,V316,0.0012487940288954831
V120,V288,0.001248401574364719
V114,V134,0.0012483274110885135
V101,V119,0.001247720890099192
V118,V294,0.0012472202732904131
V134,V40,0.0012472059954384519
V113,V41,0.0012470113071835216
V108,V295,0.0012469570658838163
V128,V65,0.0012468209801063865
V11,V137,0.0012457458256529626
V320,V88,0.0012452706048730509
V27,V286,0.0012435081657474725
C7,V95,0.0012431263007825256
V68,V97,0.0012411176507672412
V103,V28,0.0012405260464319185
V27,V293,0.0012401140027946075
V111,V308,0.0012401072215861603
V27,V98,0.0012400192379214805
V286,V297,0.0012387207025285714
V295,V68,0.0012386437015404308
V27,V86,0.0012373135129178016
V28,V86,0.0012369828353162942
V10,V111,0.00123658131901928
C4,V319,0.001236533372043877
V134,V76,0.0012358595005817715
TransactionAmt,V14,0.0012345570398250064
V134,V68,0.0012345478633253469
V118,V306,0.0012344150216529427
V110,V307,0.0012327769498427323
V134,V14,0.0012326146668625454
C11,V319,0.001232610482777148
V28,V39,0.0012309738441513604
V134,V52,0.0012308123054246072
V108,V68,0.0012305637125159727
C11,V311,0.0012302699818772514
V133,V75,0.001229963967883387
C8,V134,0.0012297993286452815
V119,V288,0.0012295599796041262
D4,V305,0.0012290501383515672
V101,V6,0.0012274894125158143
V126,V14,0.0012274192836504636
V297,V51,0.001226678029078204
V120,V297,0.0012266339385122135
V125,V65,0.0012253626998080414
V122,V95,0.0012247642031549691
V21,V288,0.001222824236174598
V109,V307,0.0012223532137695997
V101,V75,0.0012218905534132432
V117,V298,0.0012209192115060082
C2,V5,0.0012200951037255909
V107,V45,0.0012188812125358973
C4,V107,0.0012188194065281806
V111,V306,0.0012185052605452502
C6,V129,0.001218493338176604
V8,V97,0.0012184187447505082
V28,V97,0.0012175182162655687
V14,V81,0.00121615205140031
V311,V51,0.001215405696375406
C14,V308,0.0012144062312667925
V42,V89,0.0012134865854423527
V23,V95,0.001213129643369996
V27,V279,0.0012119007531532812
V1,V131,0.0012116593089334157
TransactionDT,V291,0.0012110411855017645
V115,V308,0.001210507442181527
V321,V38,0.0012095406518922457
V111,V132,0.0012093243441965065
V113,V306,0.0012083292077891522
V122,V40,0.001207614157233345
V112,V319,0.0012070755821450016
V114,V321,0.0012070122009440471
V102,V14,0.0012064157667698802
TransactionAmt,V107,0.0012044088903299483
V107,V135,0.0012035901732123904
C3,C8,0.0012032086753881231
C4,V41,0.0012021743152034728
V308,V55,0.0012020565845086847
D11,V280,0.001201965082719846
C2,V27,0.0012018838958266804
V119,V317,0.0012007877505287982
V135,V292,0.0012006198732941726
V320,V41,0.0012000986764564997
C14,V14,0.0011996997415284218
C14,V41,0.0011993060274818534
V319,V45,0.00119904019045872
C3,V111,0.0011984059417343978
V136,V88,0.0011956597909731955
V297,V65,0.0011932599327910138
V25,V68,0.0011928919861757552
V294,V68,0.0011921329331318804
V280,V286,0.0011919335750690838
V2,V50,0.0011887475938789336
V135,V82,0.0011881787912192902
V121,V65,0.0011880907335451182
V133,V44,0.0011848212977760195
V109,V73,0.0011845957983079537
V121,V308,0.0011844934780406717
C2,V28,0.001184053465669837
V103,V121,0.0011835503443175146
V303,V305,0.0011816821557119076
V128,V84,0.0011816372900410035
V108,V308,0.0011815600338196763
V39,V8,0.0011811800791206534
V103,V68,0.0011807567729644277
V127,V292,0.0011793852195787062
V42,V9,0.0011783355935893484
V125,V291,0.0011780775973928412
V103,V14,0.0011772961825278522
V135,V291,0.0011769196951339847
C13,V290,0.0011765689801987627
V318,V79,0.001176376141727452
V27,V40,0.0011742153801865295
V117,V297,0.0011737415745176642
V14,V279,0.0011735062610285288
V104,V27,0.0011730810401549576
V28,V293,0.0011722185311722557
V101,V27,0.001172214268043062
DT_M,V86,0.001172017969939958
V102,V39,0.0011711009357913487
V103,V117,0.0011708253422375338
V126,V83,0.0011701591246249003
V105,V107,0.0011693764282845955
V306,V50,0.0011685670038999647
C8,V126,0.0011659298253997722
C8,V102,0.001164515316334198
V44,V96,0.001163733000403704
V122,V126,0.0011605615499218891
V5,V95,0.0011578037374079403
V111,V4,0.0011565818651066645
V102,V290,0.0011556629481067784
V133,V28,0.001154708817151983
V28,V298,0.001154221050330311
V101,V311,0.0011539124661112219
V137,V65,0.0011525483634499496
V108,V134,0.001151691635656135
V121,V317,0.0011511120122755817
V101,V109,0.0011509466711634082
V102,V5,0.0011488865650385208
V103,V109,0.0011488623916316365
C1,V88,0.0011487011150791142
D11,V320,0.0011485074017266313
V101,V9,0.0011459087289113234
C2,V3,0.0011454951878933056
V294,V55,0.0011415382496428518
V21,V88,0.0011410271241763205
C7,V308,0.001140953011704615
D15,V317,0.0011395619831959301
V320,V55,0.0011382314803585947
V65,V97,0.0011372454355876864
D3,V1,0.0011370415044186866
V102,V6,0.0011368195730696478
C11,V298,0.0011364790333896722
TransactionAmt,V105,0.0011360710416643811
V112,V65,0.0011357412933237093
V107,V126,0.0011354780314877721
V101,V121,0.001135373910145178
V68,V98,0.0011318206304702049
V318,V40,0.0011317511234886352
V137,V67,0.0011289652936534366
V118,V310,0.0011281325766815766
V108,V289,0.0011274737215348854
V43,V9,0.0011266401889946124
V40,V8,0.0011258082846514398
V102,V68,0.0011253568450075235
V292,V96,0.0011251495488589492
V279,V83,0.0011247304303875936
V38,V96,0.001124395181639781
V118,V316,0.0011243795858441432
C10,V107,0.0011242513956727235
V294,V8,0.0011232659918244635
V291,V41,0.0011230443750166997
V118,V319,0.0011228468766005548
V111,V307,0.0011220186233541296
V8,V95,0.0011214388607602463
TransactionDT,V113,0.0011213583620274304
C3,V66,0.0011201602678540918
C13,V24,0.0011193083700365228
V1,V115,0.001119261431280591
V321,V65,0.0011186525483269103
V279,V28,0.0011182633545525516
V316,V68,0.0011180557854500635
V113,V321,0.001117734677262802
V113,V293,0.0011172039260991334
V135,V54,0.001117201416260942
C3,V282,0.001115978264118529
C12,V308,0.0011154366354154688
V129,V291,0.0011152942774642152
V288,V305,0.0011144462003494613
V14,V95,0.0011143755422178632
V132,V51,0.0011136795970059401
C2,V309,0.0011131579865334938
V122,V289,0.0011127064480507061
V108,V309,0.0011125467458176573
V111,V319,0.001112105373839246
V101,V52,0.00111174530794722
V312,V77,0.0011103146891364478
V103,V110,0.0011100186920629806
V11,V111,0.00110913569904396
D11,V136,0.0011078525836599816
V28,V40,0.0011069731109304747
C8,V107,0.0011060275508510422
V14,V316,0.0011058867139088152
V101,V28,0.0011052502133135742
V311,V50,0.0011044969697167617
V107,V308,0.001104187470861102
V107,V306,0.0011036844985428298
V23,V56,0.0011036788039683802
V305,V31,0.0011030981220790665
V279,V76,0.001102854152985939
